id,genre,track_name,artist_name,valence,energy
7vhlwjoNX2gsC4YF1wnUmX,british,From The Ritz To The Rubble,Arctic Monkeys,0.656,0.882
6DXFVsLcEvOTSrkG9G1Cb1,british,VCR,The xx,0.481,0.482
6cC9RY7MoUx5z3aHjDTNI6,british,Never Let Me Go,Florence + The Machine,0.253,0.73
7H2l6luhrT1wqZ521Sc5vm,british,Don't Stand So Close To Me,Sting,0.591,0.531
1ZwDntATen2rdQxz03rtTe,british,Time of the Season,The Zombies,0.703,0.691
4D0BiMiLN6z2x7Tq9BcqoT,british,You Really Got Me,The Kinks,0.961,0.963
5PK1JCSdr34gWgzYHgt3Jq,british,Feeling Good,Muse,0.267,0.418
6XB3HAXc0mnq0hViL0kgqM,british,Pumpkin Soup,Kate Nash,0.808,0.717
30uJNlHIjfDeE4vr8g9fpf,british,Snap Out Of It,Arctic Monkeys,0.872,0.638
2rjOaGr1mcTYePllS8crRf,british,Ruby,Kaiser Chiefs,0.424,0.941
5Du6gEDduLCB9FIm9xIE4w,british,Tainted Love,Soft Cell,0.616,0.493
78Az0Z1vNJgqv9QSB0ULLV,british,Paint It Black,The Rolling Stones,0.736,0.845
78zoGOrE0MXpQtAnbpBdwP,british,Bad to Me,Various Artists,0.789,0.58
6zOyBiuDbRlgLRBGcrZvS4,british,Oh My God,Kaiser Chiefs,0.54,0.954
61ubI9pEllilZGV9KcTry9,british,Lightning,The Wanted,0.315,0.896
4l9gNfeexV0FJ7traSwtNf,british,This Is The Last Time,Keane,0.35,0.763
5Ukzlujip1Slqka5OY82YS,british,U.N.I.,Ed Sheeran,0.578,0.405
6MFsT6EQiCoYDuXsIqIdUn,british,Tired,Adele,0.552,0.663
2QhURnm7mQDxBb5jWkbDug,british,Don't Panic,Coldplay,0.453,0.612
3dgNLAGDpcsUXH5VrzmMmR,british,Always Be Together,Little Mix,0.512,0.77
0Aa0G2l7rZpYUaIxsZ7uov,british,Brick By Brick,Arctic Monkeys,0.542,0.807
3I4wuL82QeU3IR518TuV33,british,Only If For A Night,Florence + The Machine,0.384,0.737
3RE6wbVJOxpE0CTTajuLPq,british,Love Is A Losing Game,Amy Winehouse,0.541,0.561
7K2vo9oSUzFgmtIXNYegzP,british,Fire,Kasabian,0.166,0.74
3idthQ24V2aPRcthv7Aq5o,british,Sit Down,James,0.569,0.706
4PzymFzBQcRfYF4c8Ud1HB,british,Stepping Stone,Duffy,0.472,0.523
39BYRAiJhO6fWPJTDYhMxm,british,What Katie Did,The Libertines,0.45,0.582
0Qw7qGuXlVBZLcfoQ17yZn,british,Old Pine,Ben Howard,0.226,0.358
06jp5Ww9PGIOGDZoA30wxj,british,Pretty Flamingo - 2007 Remastered Version,Manfred Mann,0.858,0.595
0bXhjlgUddDlJzHOeVM4Tq,british,Never Miss A Beat,Kaiser Chiefs,0.449,0.899
0YywjDvFudcaHG74NuWISy,british,People Help the People,Birdy,0.153,0.308
4hf0hL4kWyjWztZzVsM39V,british,God Put a Smile upon Your Face,Coldplay,0.252,0.556
6wtmql7FJ7SSLuSw8JD8rX,british,Spanish Bombs - Remastered,The Clash,0.77,0.799
6xdLJrVj4vIXwhuG8TMopk,british,Crazy Little Thing Called Love - Remastered 2011,Queen,0.712,0.761
37CBHPCzV1rizPrxRUyR72,british,No You Girls,Franz Ferdinand,0.899,0.909
79z9QkhHePTFsSeVw9uyj0,british,Smile,Lily Allen,0.733,0.639
3vCzHYgSjMuGjFMfJSCx4c,british,Mylo Xyloto,Coldplay,0.223,0.389
7zNrf9LvWXYxhdKkVUcjBc,british,Time Is On My Side,The Rolling Stones,0.54,0.663
414a7UjgozCezMUz6Ng70h,british,Maybe Tomorrow,Stereophonics,0.542,0.679
1SXP53Ue7P7ZBiDeRUG9H4,british,Ulysses,Franz Ferdinand,0.543,0.618
24fQpRwKFkC3Fe8QtvvrNw,british,Back for Good - Radio Mix,Take That,0.564,0.504
1SQdS3nQT0OALklAVANDnM,british,Things We Lost In The Fire,Bastille,0.664,0.917
5Yh8llWGzOQiBgrkOkj7vr,british,Lovesong,Adele,0.362,0.369
5st5644IlBmKiiRE73UsoZ,british,Fuck You,Lily Allen,0.84,0.904
72C7aUQECOhNtnD0AC36ua,british,They Don't Know About Us,One Direction,0.336,0.754
1Xsxp1SEOxuMzjrFZhtw8u,british,Next To Me,Emeli Sandé,0.391,0.81
5xMAMaVbW3tkjXTmSUBPTd,british,Common People,Pulp,0.496,0.895
67ByPZWH3E3peoesXrY3Nx,british,Take It All,Adele,0.284,0.266
5T9ir6tlqhhbKVzIC0ssbs,british,Delivery,Babyshambles,0.753,0.909
2Vej6m67qoQyCIFfbs3QyO,british,Take What You Take,Lily Allen,0.793,0.941
0c4IEciLCDdXEhhKxj4ThA,british,Madness,Muse,0.218,0.417
2qrL1YF9aA865b6SKhLZ78,british,Girls & Boys - 2012 Remaster,Blur,0.924,0.936
1x2fDtdgWE0kvTD0pYRdpn,british,It's All Over Now,The Rolling Stones,0.742,0.674
4pCfNA9bjI3pccG5s9fm7J,british,Pumping On Your Stereo,Supergrass,0.238,0.904
0AlVmkmBw6ZtMdh2bnLrmL,british,My Propeller,Arctic Monkeys,0.683,0.632
1auUyL63z3sWnBhooTnz31,british,Many of Horror,Biffy Clyro,0.257,0.647
4xEDawqLVwsC331aF6Z33x,british,Merry Happy,Kate Nash,0.604,0.482
0cXm3QqepHVzXKdm73sqkl,british,Beetlebum,Blur,0.704,0.648
4orPBWfQNUxs3RObirJwZR,british,Better Things,Massive Attack,0.523,0.182
3clIHVzJ9J2rvvrFUKLICo,british,She Bangs the Drums - Remastered,The Stone Roses,0.672,0.976
1dABxUeyaNyq7RbKbT3ndo,british,Dear Darlin',Olly Murs,0.34,0.828
0bg6otrW5gxNnlCqrCrXyd,british,Dynamite,Taio Cruz,0.818,0.804
3mqRLlD9j92BBv1ueFhJ1l,british,Parklife,Blur,0.749,0.877
7iOA86nwA7RF3GwMa93H0v,british,Ghost Town (Re-Recorded),The Specials,0.88,0.818
5WSdMcWTKRdN1QYVJHJWxz,british,Girls,The 1975,0.906,0.913
3iALSfsgC7OUTel9f2Ohqh,cantopop,二人行一日後,Andy Hui,0.46,0.603
5jdxHecn2TTboJzB9wsB5p,cantopop,遊樂場,Nicholas Tse,0.274,0.287
66dz9NlobuY4SF74zsgvmf,cantopop,傷痕累累,周永恆,0.258,0.67
6sBZhurY94fUcnXWiYBTDx,cantopop,Dou Ku,Jordan Chan,0.317,0.478
2VrZjYkt9G32LSXKm9NOxC,cantopop,喜歡妳,Beyond,0.353,0.741
0rwR1FedpO9sjgkzyNEMXx,cantopop,Fei Wen Nan You,Wilfred Lau,0.379,0.553
6BvFSr8pEWtFO1ak5T2HNO,cantopop,寵物的畢業禮,Terence Siufay,0.362,0.47
50VGyEHVGS4Q0oQkUWll9R,cantopop,充電器,Joey Yung,0.743,0.408
2SrT3uCZ9wYJXE6e90kMt6,cantopop,Xing Lai,Bianca Wu,0.528,0.495
33kHRcV3cH8fYbwBjlVcv5,cantopop,愛自己,Gigi Leung,0.347,0.326
4Wm273AJExPbPacCiQRQPd,cantopop,在動物園散步才是正經事,my little airport,0.931,0.473
7EiO462rpfOEjQ4aQBmk6r,cantopop,水瓶座,Daniel Chan,0.664,0.528
3w2zX0F9ki65QwiZfmEnU8,cantopop,合唱歌,Justin Lo,0.316,0.269
3ogBFR1Do4QLmh58pe0XIw,cantopop,Wo Tai Qiang,Jade Kwan,0.477,0.704
4LP9hUditOI1ZAlxEXol2Y,cantopop,多謝關心,Various Artists,0.117,0.507
6ic7MbvWh8q30Xt9Z1UMRn,cantopop,活著為求甚麼,Hacken Lee,0.311,0.869
6A2mGaNtR7eZKUDRW8ZX9v,cantopop,我的回憶不是我的,海鳴威,0.34,0.46
11LL62QhKRowZ5qV7NvUUG,cantopop,六月 - 溶雪版,Pong Nan,0.393,0.367
6SHnEhOs5qna6ESW3alCgx,cantopop,誰羨慕像我這樣強的人,傅穎,0.416,0.582
0uwy5mgN5DIYheknqZi8Tn,cantopop,流水飄,Bowie Lam,0.297,0.381
6SRqLYihsrF27gcj5Vlajj,cantopop,上海灘,Frances Yip,0.413,0.368
0f9Jg9aqlPOLeWydztw21c,cantopop,共你傷心過,Andy Lau,0.679,0.439
6EsYRaxP09JGrmfiUQOuSi,cantopop,So Hot,Kelly Chen,0.855,0.696
0gERCZvs5AQabbWp8q5fqF,cantopop,分分鐘需要你,George Lam,0.327,0.245
2z49XjWLYUEhKVxD2jFrkB,cantopop,"司機(電影""下一站天后""歌曲)",Shawn Yue,0.246,0.549
4KWXMI7fnMAj0tH33H3RdY,cantopop,植民地,Lau Yee Tat,0.437,0.792
4icDSQQV9iiEMhHKDF4KmM,cantopop,不要離我太遠,曲奇,0.587,0.911
7fPuF6cOMQCmojnjckrohn,cantopop,我不會唱歌,Hacken Lee,0.426,0.531
3IORIplTC5J32wnWQzoJ7G,cantopop,越夜越有機,Leon Lai,0.701,0.997
1eCQQvMLV1IGRSCrVj53KI,cantopop,盲目,Various Artists,0.32,0.488
1CLOZN1MO3w9QxhMYCKFRU,cantopop,極愛自己,Edison Chen,0.22,0.63
76jMaokycp21hFpsn9NPi0,cantopop,雙子情歌 - 合唱版,Adason Lo,0.236,0.577
4S1vM4X0PqmKC4BB16OAO2,cantopop,完全因你,Hins Cheung,0.258,0.182
3yWzhjhm35O24NFV1fwrDd,cantopop,Ke Xi Wo Shi Shui Ping Zuo,Miriam Yeung,0.36,0.549
0ZLwOzIdDxfBe6si6CbdNQ,cantopop,債,LMF,0.579,0.643
1ZOusIYPmggh5UrPJV835c,cantopop,一時無兩,Twins,0.946,0.646
516DXU8sYL46s1HQE2rx9r,cantopop,黑暗中漫舞,Eason Chan,0.46,0.203
7j4j2c5Gphj44V6UV7K45R,cantopop,忘記他是她,Shirley Kwan,0.186,0.591
6s61UplGcBQzSeVssaVdKY,cantopop,遙遠的,Fiona Fung,0.27,0.291
3hU9nGBhYJQwvF8BJ4PUcE,cantopop,囍帖街,Kay Tse,0.492,0.491
0FueBRN3XDii7XDLmpYqww,cantopop,畫紙上的戒指,傅穎,0.503,0.414
5a9LyvUQelD8lqU2BOlo0I,cantopop,明知故犯,Various Artists,0.127,0.318
2ycqZXMuSOUoVdIC5ZbRaG,cantopop,心中的歌,Grasshopper,0.208,0.305
0D7pVa2JQtGKI14uPiCb2R,cantopop,"倆忘煙水裡 - 電視劇""天龍八部之六脈神劍""插曲",Susanna Kwan,0.258,0.288
4qmUx3yvJOt9Jktzr6Kvh0,cantopop,活著Viva,Nicholas Tse,0.474,0.982
02UuOpRPAguVnFwSTZpwHA,cantopop,Hei Feng Bao Yu,Ronald Cheng,0.333,0.561
5D00KefEuNxVjPq9shoOqK,cantopop,吻感,Ekin Cheng,0.305,0.248
7yxTXLJ9alSYpdfuOZGjsr,cantopop,一生何求,Danny Chan,0.323,0.346
5QCc2zwpyggLS8DwdTKWb8,cantopop,激光中,Roman Tam,0.937,0.652
5xmQzD2PoVALtI89ThVYDP,cantopop,Ta Bu Zhun Wo Ku (Unplugged '05),Stephy Tang,0.397,0.504
5q3EJfLTjEGlB4YjOjYbB9,cantopop,三角誌,Candy Lo,0.4,0.469
4cMCaxrAxc0XNoth9fqzf4,cantopop,Wonderland (Feat. Janice Vidal),24Herbs,0.265,0.607
1uH2LPdW9MMYaLVlpsSIAa,cantopop,"夜溫柔 (電影""群鶯亂舞"") 主題曲",何嘉麗,0.637,0.217
6ceY4HC6OcRaRY7F1V9HuR,cantopop,追風箏的風箏 - 《DIVA華麗之後》電影宣傳曲,Various Artists,0.426,0.653
16AdcbVdiWpkGQjaGgUCJ5,cantopop,再見...露絲瑪莉,Denise Ho,0.263,0.366
32c01Dx4fPQwq7SdArgpvi,cantopop,戀愛大過天,Prudence Liew,0.279,0.155
2BFwKHSnMwGqaTfFMngDgc,cantopop,一個人的褔音,Patrick Tang,0.601,0.791
75fUsE9ye4B8JgNVEp8lYz,cantopop,Shall We Talk,Eason Chan,0.496,0.309
61Lrn1wrXdsT30Z42aAZ8g,cantopop,一個人戀愛,Ekin Cheng,0.386,0.227
4VQWdfE32idrBvhALxzz3C,cantopop,左右手 - Acoustic Mix,Leslie Cheung,0.304,0.263
4ZXCDh5HEvK1csqS1RPfCi,cantopop,私家歌,葉文輝,0.504,0.536
0X2Tm7O7aG3ZkHjDucqAcw,cantopop,邊緣回望,Deanie Ip,0.28,0.472
3OWoeiqv7TrATOQzC9JXhX,cantopop,每天愛你多一些,Jacky Cheung,0.472,0.368
1SGPQAdXXDbcRX8kGoBiN3,cantopop,夢中人,Faye Wong,0.163,0.764
2fm4l2VraQgIIZHuKgPHcG,cantopop,在家千日好,Grasshopper,0.501,0.262
2eTaJmtFCQcDJpxAUK1psl,cantopop,妄想,Vrf,0.553,0.529
4pjEKsxljy4bYd5mdhhR6A,cantopop,勁歌金曲3 - Party King,Leo Ku,0.568,0.754
2zzd1o3NLUPt4nAEMdBDdA,cantopop,昨天,Mr.,0.287,0.665
7CAJVPOijdsvsAtXhFAaMw,cantopop,忘了忘不了,Cecilia Cheung,0.485,0.234
5yLMkyyg1XbhrQsVLgrcKH,cantopop,每一句說話,Tai Chi,0.313,0.298
0S7nSqH2ERt5jdRXQW0b6v,cantopop,依戀,Winnie Lau,0.0838,0.298
7m0x422XgHTcOWlVXchgJV,cantopop,那邊見,Swing,0.44,0.612
1YOzzuGaWhJbu3ryhMjzsr,cantopop,意難平,Christine Ng,0.127,0.368
7i73gVi1h7zxtc6PDYuTUS,cantopop,鏡子說 (Mirror Says),Chet Lam,0.331,0.514
74tbgmKa80O82nZVdQPKCe,cantopop,好好過,Shiga Lin,0.345,0.417
4yKFdf4jLCSpl7fYHF1E0J,cantopop,給自己的信,Sherman Chung,0.642,0.301
2nOR2iom32WheVO3ROqyec,cantopop,落錯車,Sammi Cheng,0.237,0.337
4VuL4HSCrVvf0JOS6PHdck,cantopop,畫意,Ivana Wong,0.466,0.256
6ClLyuQfyPRSXshNad7yYk,cantopop,熱力節拍Wou Bom Ba,Shirley Kwan,0.388,0.963
0yDjoBfTK1AbT0UM0ILRtI,cantopop,初一十五,Various Artists,0.666,0.919
0Bti5zqcJDoUKdRQJrG6qw,cantopop,高妹正傳,Gigi Leung,0.412,0.347
38VdcBcQjWjGzb97E1gXlr,cantopop,明白,Closer,0.292,0.655
0XGtMtnInNcUsEJKoI059A,cantopop,禁色,Tat Ming Pair,0.269,0.149
117UZDNrC2dT9M0tAGk9cM,cantopop,牆紙,Joey Yung,0.357,0.339
2OcafZuxy1XBG4HLD2oCBZ,cantopop,離開我吧,Paul Wong,0.522,0.501
5ql72Q6cnQChhbgUW678OV,cantopop,你們的幸福,Kay Tse,0.578,0.49
1czoYPPrXGYdGPNfSHMexp,cantopop,堆積情感,Cally Kwong,0.293,0.375
3K55M4rEM3sildFmIMYr0J,cantopop,給我愛過的男孩們,Cass Phang,0.791,0.833
3gkHdx2M7xmHWSP3fztytH,cantopop,Baby Don't Cry,William Chan,0.656,0.806
1nxJbK8FsX4EtYJh5BKJkv,cantopop,天長地久,周啟生,0.568,0.409
7CBtAYwejDsMSkKtLJEtDh,cantopop,終身美麗 (電影“瘦身男女”主題曲),Sammi Cheng,0.394,0.372
7y6kMXn7lpIvi2JYlGgLht,cantopop,難得有情人,Shirley Kwan,0.354,0.459
28EAuqOWfhDPXVkjAsyKgL,cantopop,風雨同路,Paula Tsui,0.472,0.506
3kISAbTS8PUIR6i81MXMJa,cantopop,我們的近況,湯寶如,0.0917,0.379
6sUJOs1tX9UT4LvSqmDcMp,cantopop,女朋友,"Hanjin陳奐仁 , MC Jin",0.703,0.3
3szpUCUlNPwtIOrkUMJs98,cantopop,華麗邂逅,Joey Yung,0.526,0.599
7ucmhR5kMfJ3BNuWbG90l8,cantopop,陪著你走,RubberBand,0.133,0.297
44HocOlfJBmmN7zFgWo1a4,cantopop,面具,Ivana Wong,0.313,0.361
2X6a8h3Olet7EZD9KCvmqV,cantopop,三十歲前要完成的事,Phil Lam,0.592,0.687
3z0P8gCaSoL6M0nSlkoAiG,cantopop,偶遇,Samantha Lam,0.0828,0.204
5MuNxNox3zTanAFIO5KcTl,chicago-house,He's the Greatest Dancer - 1995 Remaster,Various Artists,0.837,0.815
0XanzpcXTeuBlCCx90yVxX,chicago-house,White Horse,Various Artists,0.68,0.547
54EZLepyNfQXY7fX1Ty42W,chicago-house,Life Is Like That,John Lee Hooker,0.476,0.271
5Fm1I0XoPmyyQ5GB370e9W,chicago-house,Autodrive,Herbie Hancock,0.613,0.797
6ESO79dWSDoTMsMq6fD3y7,chicago-house,Are You Ready ?,Minimal Duo,0.246,0.765
4cXF5W01jmXX5P3QIeBxdK,chicago-house,Let Me Love You For Tonight (House Version),Various Artists,0.518,0.469
6VCj1ehtOIqOX9aTQlrD1O,chicago-house,Bad Luck,Harold Melvin & The Blue Notes,0.649,0.779
1taGd33MGAUJEXmXwiFJbg,chicago-house,Way Back When,Brenda Russell,0.9,0.448
0I6QK7ClNoSQ5oHv3rUqAy,chicago-house,I Fear The Night,Various Artists,0.455,0.674
0lsxwlEMRdnxwTFnpKZH4e,chicago-house,Be Your Own Hero - John Gazoo White Shoe Remix,Robert Owens,0.7,0.564
2WYAEnzAYiQMjiiRuzk6gG,chicago-house,You Got the Love - (Long Version With Rebe Jones Vocals),Various Artists,0.846,0.79
6ennIASwRWNAF4uovyzfnf,chicago-house,303 Indigenous,Cassius,0.711,0.835
6CDYE9I66l3Q4iow08ud7H,chicago-house,Jack Your Body - Hardfloor Radio Edit,"Steve ""Silk"" Hurley",0.189,0.661
5tRjrqpZK9RzKNWkvaCXp7,chicago-house,Street Dance,Break Machine,0.85,0.795
22rWRvStOEkksmYOTEuVEG,chicago-house,Love Sensation - Original Mix,Loleatta Holloway,0.788,0.862
3na4EwSGRtBCb2uVUalisU,chicago-house,Tears - 3D Slightly 303 Version,Various Artists,0.553,0.699
575QvzRKeDdjbt7OgJHQ0x,chicago-house,Falling - Armando's House mix,Various Artists,0.532,0.305
7723JnKU2R15Iv4T7OJrly,chicago-house,Funky Town,Various Artists,0.342,0.63
2WpCr1ls4bjL54NAcN5DAA,chicago-house,Finally,Various Artists,0.876,0.718
6P7iBA3P559PvdriZvEWBY,chicago-house,Acid Over - Piano Mix,Tyree,0.895,0.924
7e2kKEOXRsHJzb2X1uGJwQ,chicago-house,Party At My House,Frankie Knuckles,0.855,0.737
4a2VdX9fRz3mFuEP17TnEn,chicago-house,Turn Up The Bass - Fast Eddie Scratch It Up Mix,Tyree Cooper,0.349,0.898
798mI116dJdZ12n9CkdflI,chicago-house,Time for Us,Nicolas Jaar,0.233,0.271
3fmgtLgTlgYvGGI8Dt3vpA,chicago-house,Jasmine Dragon,Jimpster,0.962,0.644
1smBTn9ff66cA9jnh5map9,chicago-house,Harlem Bound,John Lee Hooker,0.79,0.603
5E5TuerJ7a9hYU9u4aWgeL,chicago-house,Something Goin' On (In Your Soul),Todd Terry,0.849,0.747
1kAAx2bxZFZ9tAsFvq66E9,chicago-house,A Touch Of Jazz - Lifestyles Of The Rich mix,Various Artists,0.861,0.705
1cogwmgRLrulJN7v1k5nxa,chicago-house,What About This Love? - Extended Version,Mr. Fingers,0.788,0.628
6iw293iS7LuteOrH7ajVt8,chicago-house,Hit It Up,Various Artists,0.952,0.64
7fQWnbbQr6e7gOhMhTJ9KY,chicago-house,Sometimes,Dam Swindle,0.137,0.526
5ekex83LpkxcHQ63uI3BWt,chicago-house,Ska Train,The Beatmasters,0.79,0.951
1VqsDcSfKxLOF70BDWKTMV,chicago-house,Home Town Chicago,Boo Williams,0.439,0.75
4rz7ViPvgVMYXpmZVRbrl6,chicago-house,Pump Up Chicago,Various Artists,0.542,0.842
1FDTcJlbtESVXQbldLFPgO,chicago-house,Hot Hands,Various Artists,0.398,0.993
1EsMJkbO5pMD1XDbuvEiv3,chicago-house,We're Rockin' Down The House,Adonis,0.479,0.448
7xfXaftCHnS86O6JfKvYL4,chicago-house,Finger Fuck,VA,0.959,0.902
4Ban7CWKoEw3IMuBY2DrXE,chicago-house,Move,Various Artists,0.894,0.692
1pKYYY0dkg23sQQXi0Q5zN,chicago-house,Around the World,Daft Punk,0.841,0.795
19Qoh5Ei0EzJnJdjEO0xLC,chicago-house,Last Rhythm,Various Artists,0.965,0.902
7CCS3ECbqjVLZ0zRoHkvSa,chicago-house,Phreaky Deaky,Bad Boy Bill,0.618,0.934
0PQ9Ug6FDrWZhcmKXy1uj4,chicago-house,My First Mistake,Various Artists,0.723,0.9
4N58shLUiu36Sc0tbWnAG3,chicago-house,Where Do We Go?,Ten City,0.961,0.569
1PRL3IKnkLX4w41DzKV1KW,chicago-house,On My Way,Mr. Fingers,0.254,0.515
1uoFwurhS62GOfTz2AbjYJ,chicago-house,"Spank - 12 "" Version",Various Artists,0.842,0.601
7hW8QrtkHnZ97TmVs4WSUL,chicago-house,Weekend - feat. Class Action,DJ Cer,0.85,0.729
5R0O1izXn9jy0PQn1Ki2Lt,chicago-house,Colouration,Glenn Underground,0.618,0.664
0Kh42XxPit9dybhNLRqU5f,chicago-house,Gonna Make You Sweat (Everybody Dance Now),C & C Music Factory,0.794,0.798
5E4gnPMdtyjQEkety1mQRv,chicago-house,Don't Try To Fight It,Various Artists,0.811,0.747
0pqxnlVebUlduU6G8dwUMV,chicago-house,Ride The Rhythm,Various Artists,0.792,0.504
1cVLkIaGMTKBVL1sRESnjZ,chicago-house,House Nation,Various Artists,0.839,0.906
0bI4V8H3eFSiDd3vUELTxE,chicago-house,Rock To The Beat,Various Artists,0.508,0.689
2oCYH1y2kyvgfwBzJqebxd,chicago-house,Acid 8000,Fatboy Slim,0.194,0.968
7sTjlbINdPWpJagnS57phy,chicago-house,Empty,Mr. Fingers,0.658,0.609
656CT2GkoD0h9exJMY38eu,chicago-house,Two Guys Three Boxes,Hardfloor,0.677,0.906
0o8M8Vucqd8kAidcWyQMRZ,chicago-house,Slim's Boogie,Memphis Slim,0.692,0.601
3mHI82rXE6dqbHOSmbYzmi,chicago-house,Change For Me,Eric Roberson,0.797,0.625
7ELuWpsuVCRBnOR9ZAZKDp,chicago-house,Back To Life (However Do You Want Me),Soul II Soul,0.653,0.611
6TLENpXTKgHh6U1FGEhCku,chicago-house,Towards the Seer,Jimpster,0.343,0.658
3OmIjYUcOawxzkhXKaeDA2,chicago-house,Turn Up The Bass - Turn Up The House Mix By Tyree Cooper,Tyree Cooper,0.43,0.846
148MTLhDNFV5Yeib6MaSkg,chicago-house,Madness - Armando's House Mix,Various Artists,0.158,0.332
6YuTukyIl3K7mZPdrcq5Ei,chicago-house,The Make Up - Original Mix,Dam Swindle,0.334,0.872
6F0lgKTdwIh1MvGjHxo3OH,chicago-house,I'm Gonna Get You,Various Artists,0.737,0.845
7i88YAydIawfnI10ZGdDiA,chicago-house,No One Belongs Here More Than You,Nicolas Matar,0.307,0.636
5T42BKBpIOkt2YnqKA0hC6,chicago-house,A Path - Original Mix,Various Artists,0.809,0.45
1C5mlEzLQp7tyjoHCyPk5r,chicago-house,The Acid Life (Extended Version),"Farley ""Jackmaster"" Funk",0.434,0.982
0it8q7IFs7B4hZbYARK9PG,chicago-house,String Free,Various Artists,0.452,0.796
07bWgMsKSwBBEKt791SrQS,chicago-house,Dream 17,Various Artists,0.481,0.985
6jG6IoJNchqUGiYAlctbN3,chicago-house,(Who?) Keeps Changing Your Mind - Chocolate Puma Fresh Fruit Vocal Edit,South Street Player,0.386,0.777
2OayBUJ6urrOVcSGkap27H,chicago-house,The Twilight Zone,Various Artists,0.245,0.868
1dwC6IPWHc7E6q49DLVgvh,chicago-house,Bye Bye,Mr. Fingers,0.677,0.337
5eVgkmsnTF4jSK5T07C89p,chicago-house,Smokebelch II (Beatless Mix),The Sabres Of Paradise,0.215,0.431
5eFCFpmDbqGqpdOVE9CXCh,chicago-house,That's the Way Love Is - Underground Mix; Edit,Ten City,0.698,0.742
718wS0FQEL7uAORSw0nkHd,chicago-house,Feel My M.F. Bass,Various Artists,0.511,0.857
27wE0v7twcLAO3necch1xe,chicago-house,State of 727 West,Various Artists,0.643,0.493
2xpS2xhAOlYyvQXy4zUjzh,chicago-house,Indigo,Azari & III,0.573,0.805
3F8SpboiU76iuQAKroEbOb,chicago-house,Travel to Chicago,Various Artists,0.891,0.902
3MQBen57Cim5OO2ePpkrB0,chicago-house,"Faith (In The Power Of Love) (12"" Mix)",Rozalla,0.709,0.861
5ofAECqxt908DICsblfN47,chicago-house,"Don't Think Twice, It's All Right - live at Opera House, Chicago",Pete Seeger & Arlo Guthrie,0.507,0.336
1SnfOifThD773NMHoh6FuK,chicago-house,Silver Screen (Shower Scene),Various Artists,0.42,0.751
0UlAMKJ9gPYYSxdc2YdawO,chicago-house,House Nation,Various Artists,0.802,0.827
04Eq2UzflIQl5gBzNHO431,chicago-house,Cool & Dry,Various Artists,0.466,0.934
1wAE7bxeT9rOukLRpWmKuO,chicago-house,The Jungle,Various Artists,0.825,0.449
1CkW4BEGEHxqqD99LI3YZt,chicago-house,Chock House Blues,Blind Lemon Jefferson,0.701,0.0128
0qVjIOWMjBNXtke8wgWBd6,chicago-house,Sexual Behavior,Virgo,0.858,0.355
35VLWcRUFkCatwB6KsmYVd,chicago-house,Crashing,Various Artists,0.732,0.676
2CbgPrMwa0UWUdppsOIoTR,chicago-house,Boogie Down Bronx,Man Parrish,0.469,0.639
5ymEzqsOjPO2pSr2TqFB7r,chicago-house,Bite It,Bad Boy Bill,0.511,0.838
7xAB4miPYE35X00OOBmKmf,chicago-house,Move Your Body (2012 Version) - Radio Edit,Benny Benassi,0.315,0.932
0rUDhOwxrvSnkoRlbRTAPq,chicago-house,Love Sensation - Gregor Salto Acid Vocal Mix,Loleatta Holloway,0.574,0.86
6lIFl2VWZ7i7Lc7b4JY6CL,chicago-house,I've Lost Control,Various Artists,0.558,0.711
2AOjCcQOeSYoPZCKG9wuV2,chicago-house,Black Women - Club,Various Artists,0.251,0.633
01ES3DiAHM4ZRCLOE8X1l6,chicago-house,Mega Mix - Jacking Mix,Julian 'Jumpin' Perez,0.802,0.719
7uJKXZHx0cYbetk6b0qOKd,chicago-house,I Gotta Big Dick,Various Artists,0.304,0.972
3t6MFAwXMixSSQe4jMRCVl,chicago-house,Native Love,Divine,0.696,0.811
5IB6nl442L8WG6xrDTmxFY,chicago-house,You Used to Hold Me (Kenny Jason Mix) [Unmixed],Various Artists,0.664,0.612
7BwEj0hrp9fltqymhIENk5,chicago-house,"Hypnotic Tango - Original 7"" Version",My Mine,0.798,0.608
19udU6Fps14qvmuvPvwaeW,chicago-house,Can You Feel The Bass,Various Artists,0.659,0.903
6aq8xMUeh59uf6ll0qnDNG,chicago-house,French Kiss - Club version,Lee Lewis,0.363,0.598
74JzqX53KJoMrOdtp3FhMC,chicago-house,Oscillator,Carl Craig,0.114,0.533
1cBMPX3f3O1pTCaAdLNQL4,chicago-house,Theme from S'Express,Various Artists,0.439,0.714
5dKBaysNJtfpyNTRa5lqDb,children,A-Punk,Vampire Weekend,0.842,0.821
7raciFPVU5VuHmqVbw2c1h,children,"Puff, the Magic Dragon - 2004 Remaster","Peter, Paul and Mary",0.469,0.143
0e9yNhxYfJul6sQ8Cizr1B,children,The Climb,Various Artists,0.396,0.594
6aGjEZ7kq3YXgD0EDt80O5,children,Live While We're Young,One Direction,0.936,0.837
2rgqPSIRAfaO2MGo9smdSX,children,Dancing Queen,ABBA,0.71,0.933
7MnxdIXJd4N4mHCTPNKhkX,children,"Ghostbusters - From ""Ghostbusters""",Original Soundtrack,0.8,0.567
0XzkemXSiXJa7VgDFPfU4S,children,Blurred Lines,Robin Thicke,0.863,0.503
